url,Title,JPEG,PDF,Rights,DOI
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20324', '', '', '', '', '', '', ''","Map of the Douglass College 5 year plan; New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20324/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20324/PDF/1/play/,"This object has been provided by Rutgers University Libraries Special Collections after a copyright, permissions, and usage rights evaluation.  You may make use of the information under a Creative Commons Attribution-NonCommercial 2.5 license (see creativecommons.org/licenses/by-nc/2.5/). If undeclared, you may need to contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3J103PM
"'https://rucore.libraries.rutgers.edu/rutgers-lib/20321', '', '', '', '', '', '', ''","Map of the Douglass College 25 year Master Plan, New Brunswick, New Jersey",https://rucore.libraries.rutgers.edu/rutgers-lib/20321/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/20321/PDF/1/play/,"The copyright law of the United States (Title 17, U.S. Code) governs use of this work. You may make use of this resource, with proper attribution, in accordance with U.S. copyright law.",https://doi.org/doi:10.7282/T3SJ1M4C
"'https://rucore.libraries.rutgers.edu/rutgers-lib/29304', '', '', '', '', '', '', ''","1822 Map of Bloomsbury, Trenton, NJ",https://rucore.libraries.rutgers.edu/rutgers-lib/29304/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/29304/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3VT1RZ5
"'https://rucore.libraries.rutgers.edu/rutgers-lib/32895', '', '', '', '', '', '', ''","Sanborn Map of Highland Park, New Jersey - Map 45",,https://rucore.libraries.rutgers.edu/rutgers-lib/32895/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3P84B9R
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30173', '', '', '', '', '', '', ''",1988 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30173/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3B857WD
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30182', '', '', '', '', '', '', ''",1990 golf course pesticide use by watershed (ounces/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30182/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3H131SZ
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30174', '', '', '', '', '', '', ''",1991 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30174/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3G160M4
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30183', '', '', '', '', '', '', ''",1993 golf course pesticide use by watershed (ounces/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30183/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3MP5315
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30175', '', '', '', '', '', '', ''",1994 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30175/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3KS6R9Q
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30184', '', '', '', '', '', '', ''",1996 golf course pesticide use by watershed (ounces/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30184/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3RF5TR3
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30176', '', '', '', '', '', '', ''",1997 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30176/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3QF8SN5
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30185', '', '', '', '', '', '', ''",1999 golf course pesticide use by watershed (ounces/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30185/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3W66KH8
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30177', '', '', '', '', '', '', ''",2000 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30177/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3V69JBF
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30186', '', '', '', '', '', '', ''",2002 golf course pesticide use by watershed (ounces/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30186/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T30Z7313
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30178', '', '', '', '', '', '', ''",2003 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30178/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T30001VQ
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30187', '', '', '', '', '', '', ''",2005 golf course pesticide use by watershed (ounces/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30187/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T34Q7TR1
"'https://rucore.libraries.rutgers.edu/rutgers-lib/30179', '', '', '', '', '', '', ''",2006 agricultural pesticide use by watershed (lbs/acre),,https://rucore.libraries.rutgers.edu/rutgers-lib/30179/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T33R0SNN
"'https://rucore.libraries.rutgers.edu/rutgers-lib/29974', '', '', '', '', '', '', ''",Camden City Waterfront South Environmental Justice Petition area (Jan 2006),,https://rucore.libraries.rutgers.edu/rutgers-lib/29974/PDF/1/play/,"This resource may be copyright protected. You may make use of this resource, with proper attribution, for educational and other non-commercial uses only. Contact the contributing organization to obtain permission for reproduction, publication, and commercial use.",https://doi.org/doi:10.7282/T3MP532M
"'https://rucore.libraries.rutgers.edu/rutgers-lib/24813', '', '', '', '', '', '', ''","Cape May, New Jersey 1954",https://rucore.libraries.rutgers.edu/rutgers-lib/24813/JPEG/1/play/,https://rucore.libraries.rutgers.edu/rutgers-lib/24813/PDF/1/play/,"This object may be copyright protected. You may make use of this resource under a Creative Commons Attribution-Non-Commercial 3.0 Unported license (see http://creativecommons.org/licenses/by-nc/3.0/). For any use not specifically declared under this license, please contact the rights holder for permission for further use.",https://doi.org/doi:10.7282/T3VD6ZRQ
